id;family;Demotext (Description, if available);type;Showtype;category;defSubset;Subset;License;vendor;Link;Nice Name;selector;Option field
rosario;Rosario;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rosario;Rosario Regular (Sans-Serif, Latin);rosario-latin-regular;Rosario Regular (Sans-Serif, Latin) : rosario-latin-regular
rosarivo;Rosarivo;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rosarivo;Rosarivo Regular (Serif, Latin);rosarivo-latin-regular;Rosarivo Regular (Serif, Latin) : rosarivo-latin-regular
rouge-script;Rouge Script;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rouge+Script;Rouge Script Regular (Handwriting, Latin);rouge-script-latin-regular;Rouge Script Regular (Handwriting, Latin) : rouge-script-latin-regular
rozha-one;Rozha One;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rozha+One;Rozha One Regular (Serif, Latin);rozha-one-latin-regular;Rozha One Regular (Serif, Latin) : rozha-one-latin-regular
rubik;Rubik;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rubik;Rubik Regular (Sans-Serif, Latin);rubik-latin-regular;Rubik Regular (Sans-Serif, Latin) : rubik-latin-regular
rubik-mono-one;Rubik Mono One;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rubik+Mono+One;Rubik Mono One Regular (Sans-Serif, Latin);rubik-mono-one-latin-regular;Rubik Mono One Regular (Sans-Serif, Latin) : rubik-mono-one-latin-regular
ruda;Ruda;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Ruda;Ruda Regular (Sans-Serif, Latin);ruda-latin-regular;Ruda Regular (Sans-Serif, Latin) : ruda-latin-regular
rufina;Rufina;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rufina;Rufina Regular (Serif, Latin);rufina-latin-regular;Rufina Regular (Serif, Latin) : rufina-latin-regular
ruge-boogie;Ruge Boogie;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Ruge+Boogie;Ruge Boogie Regular (Handwriting, Latin);ruge-boogie-latin-regular;Ruge Boogie Regular (Handwriting, Latin) : ruge-boogie-latin-regular
ruluko;Ruluko;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Ruluko;Ruluko Regular (Sans-Serif, Latin);ruluko-latin-regular;Ruluko Regular (Sans-Serif, Latin) : ruluko-latin-regular
rum-raisin;Rum Raisin;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rum+Raisin;Rum Raisin Regular (Sans-Serif, Latin);rum-raisin-latin-regular;Rum Raisin Regular (Sans-Serif, Latin) : rum-raisin-latin-regular
ruslan-display;Ruslan Display;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Ruslan+Display;Ruslan Display Regular (Display, Latin);ruslan-display-latin-regular;Ruslan Display Regular (Display, Latin) : ruslan-display-latin-regular
russo-one;Russo One;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Russo+One;Russo One Regular (Sans-Serif, Latin);russo-one-latin-regular;Russo One Regular (Sans-Serif, Latin) : russo-one-latin-regular
ruthie;Ruthie;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Ruthie;Ruthie Regular (Handwriting, Latin);ruthie-latin-regular;Ruthie Regular (Handwriting, Latin) : ruthie-latin-regular
rye;Rye;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Rye;Rye Regular (Display, Latin);rye-latin-regular;Rye Regular (Display, Latin) : rye-latin-regular
sacramento;Sacramento;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sacramento;Sacramento Regular (Handwriting, Latin);sacramento-latin-regular;Sacramento Regular (Handwriting, Latin) : sacramento-latin-regular
sahitya;Sahitya;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sahitya;Sahitya Regular (Serif, Latin);sahitya-latin-regular;Sahitya Regular (Serif, Latin) : sahitya-latin-regular
sail;Sail;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sail;Sail Regular (Display, Latin);sail-latin-regular;Sail Regular (Display, Latin) : sail-latin-regular
saira;Saira;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Saira;Saira Regular (Sans-Serif, Latin);saira-latin-regular;Saira Regular (Sans-Serif, Latin) : saira-latin-regular
saira-condensed;Saira Condensed;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Saira+Condensed;Saira Condensed Regular (Sans-Serif, Latin);saira-condensed-latin-regular;Saira Condensed Regular (Sans-Serif, Latin) : saira-condensed-latin-regular
saira-extra-condensed;Saira Extra Condensed;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Saira+Extra+Condensed;Saira Extra Condensed Regular (Sans-Serif, Latin);saira-extra-condensed-latin-regular;Saira Extra Condensed Regular (Sans-Serif, Latin) : saira-extra-condensed-latin-regular
saira-semi-condensed;Saira Semi Condensed;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Saira+Semi+Condensed;Saira Semi Condensed Regular (Sans-Serif, Latin);saira-semi-condensed-latin-regular;Saira Semi Condensed Regular (Sans-Serif, Latin) : saira-semi-condensed-latin-regular
salsa;Salsa;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Salsa;Salsa Regular (Display, Latin);salsa-latin-regular;Salsa Regular (Display, Latin) : salsa-latin-regular
sanchez;Sanchez;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sanchez;Sanchez Regular (Serif, Latin);sanchez-latin-regular;Sanchez Regular (Serif, Latin) : sanchez-latin-regular
sancreek;Sancreek;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sancreek;Sancreek Regular (Display, Latin);sancreek-latin-regular;Sancreek Regular (Display, Latin) : sancreek-latin-regular
sansita;Sansita;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sansita;Sansita Regular (Sans-Serif, Latin);sansita-latin-regular;Sansita Regular (Sans-Serif, Latin) : sansita-latin-regular
sarala;Sarala;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sarala;Sarala Regular (Sans-Serif, Latin);sarala-latin-regular;Sarala Regular (Sans-Serif, Latin) : sarala-latin-regular
sarina;Sarina;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sarina;Sarina Regular (Display, Latin);sarina-latin-regular;Sarina Regular (Display, Latin) : sarina-latin-regular
sarpanch;Sarpanch;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sarpanch;Sarpanch Regular (Sans-Serif, Latin);sarpanch-latin-regular;Sarpanch Regular (Sans-Serif, Latin) : sarpanch-latin-regular
satisfy;Satisfy;;regular;Regular;handwriting;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Satisfy;Satisfy Regular (Handwriting, Latin);satisfy-latin-regular;Satisfy Regular (Handwriting, Latin) : satisfy-latin-regular
sawarabi-gothic;Sawarabi Gothic;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sawarabi+Gothic;Sawarabi Gothic Regular (Sans-Serif, Latin);sawarabi-gothic-latin-regular;Sawarabi Gothic Regular (Sans-Serif, Latin) : sawarabi-gothic-latin-regular
sawarabi-mincho;Sawarabi Mincho;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sawarabi+Mincho;Sawarabi Mincho Regular (Sans-Serif, Latin);sawarabi-mincho-latin-regular;Sawarabi Mincho Regular (Sans-Serif, Latin) : sawarabi-mincho-latin-regular
scada;Scada;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Scada;Scada Regular (Sans-Serif, Latin);scada-latin-regular;Scada Regular (Sans-Serif, Latin) : scada-latin-regular
scheherazade;Scheherazade;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Scheherazade;Scheherazade Regular (Serif, Latin);scheherazade-latin-regular;Scheherazade Regular (Serif, Latin) : scheherazade-latin-regular
schoolbell;Schoolbell;;regular;Regular;handwriting;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Schoolbell;Schoolbell Regular (Handwriting, Latin);schoolbell-latin-regular;Schoolbell Regular (Handwriting, Latin) : schoolbell-latin-regular
scope-one;Scope One;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Scope+One;Scope One Regular (Serif, Latin);scope-one-latin-regular;Scope One Regular (Serif, Latin) : scope-one-latin-regular
seaweed-script;Seaweed Script;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Seaweed+Script;Seaweed Script Regular (Display, Latin);seaweed-script-latin-regular;Seaweed Script Regular (Display, Latin) : seaweed-script-latin-regular
secular-one;Secular One;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Secular+One;Secular One Regular (Sans-Serif, Latin);secular-one-latin-regular;Secular One Regular (Sans-Serif, Latin) : secular-one-latin-regular
sedgwick-ave;Sedgwick Ave;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sedgwick+Ave;Sedgwick Ave Regular (Handwriting, Latin);sedgwick-ave-latin-regular;Sedgwick Ave Regular (Handwriting, Latin) : sedgwick-ave-latin-regular
sedgwick-ave-display;Sedgwick Ave Display;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sedgwick+Ave+Display;Sedgwick Ave Display Regular (Handwriting, Latin);sedgwick-ave-display-latin-regular;Sedgwick Ave Display Regular (Handwriting, Latin) : sedgwick-ave-display-latin-regular
sevillana;Sevillana;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sevillana;Sevillana Regular (Display, Latin);sevillana-latin-regular;Sevillana Regular (Display, Latin) : sevillana-latin-regular
seymour-one;Seymour One;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Seymour+One;Seymour One Regular (Sans-Serif, Latin);seymour-one-latin-regular;Seymour One Regular (Sans-Serif, Latin) : seymour-one-latin-regular
shadows-into-light;Shadows Into Light;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Shadows+Into+Light;Shadows Into Light Regular (Handwriting, Latin);shadows-into-light-latin-regular;Shadows Into Light Regular (Handwriting, Latin) : shadows-into-light-latin-regular
shadows-into-light-two;Shadows Into Light Two;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Shadows+Into+Light+Two;Shadows Into Light Two Regular (Handwriting, Latin);shadows-into-light-two-latin-regular;Shadows Into Light Two Regular (Handwriting, Latin) : shadows-into-light-two-latin-regular
shanti;Shanti;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Shanti;Shanti Regular (Sans-Serif, Latin);shanti-latin-regular;Shanti Regular (Sans-Serif, Latin) : shanti-latin-regular
share;Share;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Share;Share Regular (Display, Latin);share-latin-regular;Share Regular (Display, Latin) : share-latin-regular
share-tech;Share Tech;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Share+Tech;Share Tech Regular (Sans-Serif, Latin);share-tech-latin-regular;Share Tech Regular (Sans-Serif, Latin) : share-tech-latin-regular
share-tech-mono;Share Tech Mono;;regular;Regular;monospace;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Share+Tech+Mono;Share Tech Mono Regular (Monospace, Latin);share-tech-mono-latin-regular;Share Tech Mono Regular (Monospace, Latin) : share-tech-mono-latin-regular
shojumaru;Shojumaru;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Shojumaru;Shojumaru Regular (Display, Latin);shojumaru-latin-regular;Shojumaru Regular (Display, Latin) : shojumaru-latin-regular
short-stack;Short Stack;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Short+Stack;Short Stack Regular (Handwriting, Latin);short-stack-latin-regular;Short Stack Regular (Handwriting, Latin) : short-stack-latin-regular
shrikhand;Shrikhand;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Shrikhand;Shrikhand Regular (Display, Latin);shrikhand-latin-regular;Shrikhand Regular (Display, Latin) : shrikhand-latin-regular
siemreap;Siemreap;;regular;Regular;display;khmer;Khmer;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Siemreap;Siemreap Regular (Display, Khmer);siemreap-khmer-regular;Siemreap Regular (Display, Khmer) : siemreap-khmer-regular
sigmar-one;Sigmar One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sigmar+One;Sigmar One Regular (Display, Latin);sigmar-one-latin-regular;Sigmar One Regular (Display, Latin) : sigmar-one-latin-regular
signika;Signika;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Signika;Signika Regular (Sans-Serif, Latin);signika-latin-regular;Signika Regular (Sans-Serif, Latin) : signika-latin-regular
signika-negative;Signika Negative;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Signika+Negative;Signika Negative Regular (Sans-Serif, Latin);signika-negative-latin-regular;Signika Negative Regular (Sans-Serif, Latin) : signika-negative-latin-regular
simonetta;Simonetta;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Simonetta;Simonetta Regular (Display, Latin);simonetta-latin-regular;Simonetta Regular (Display, Latin) : simonetta-latin-regular
sintony;Sintony;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sintony;Sintony Regular (Sans-Serif, Latin);sintony-latin-regular;Sintony Regular (Sans-Serif, Latin) : sintony-latin-regular
sirin-stencil;Sirin Stencil;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sirin+Stencil;Sirin Stencil Regular (Display, Latin);sirin-stencil-latin-regular;Sirin Stencil Regular (Display, Latin) : sirin-stencil-latin-regular
six-caps;Six Caps;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Six+Caps;Six Caps Regular (Sans-Serif, Latin);six-caps-latin-regular;Six Caps Regular (Sans-Serif, Latin) : six-caps-latin-regular
skranji;Skranji;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Skranji;Skranji Regular (Display, Latin);skranji-latin-regular;Skranji Regular (Display, Latin) : skranji-latin-regular
slabo-13px;Slabo 13px;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Slabo+13px;Slabo 13px Regular (Serif, Latin);slabo-13px-latin-regular;Slabo 13px Regular (Serif, Latin) : slabo-13px-latin-regular
slabo-27px;Slabo 27px;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Slabo+27px;Slabo 27px Regular (Serif, Latin);slabo-27px-latin-regular;Slabo 27px Regular (Serif, Latin) : slabo-27px-latin-regular
slackey;Slackey;;regular;Regular;display;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Slackey;Slackey Regular (Display, Latin);slackey-latin-regular;Slackey Regular (Display, Latin) : slackey-latin-regular
smokum;Smokum;;regular;Regular;display;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Smokum;Smokum Regular (Display, Latin);smokum-latin-regular;Smokum Regular (Display, Latin) : smokum-latin-regular
smythe;Smythe;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Smythe;Smythe Regular (Display, Latin);smythe-latin-regular;Smythe Regular (Display, Latin) : smythe-latin-regular
sniglet;Sniglet;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sniglet;Sniglet Regular (Display, Latin);sniglet-latin-regular;Sniglet Regular (Display, Latin) : sniglet-latin-regular
snippet;Snippet;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Snippet;Snippet Regular (Sans-Serif, Latin);snippet-latin-regular;Snippet Regular (Sans-Serif, Latin) : snippet-latin-regular
snowburst-one;Snowburst One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Snowburst+One;Snowburst One Regular (Display, Latin);snowburst-one-latin-regular;Snowburst One Regular (Display, Latin) : snowburst-one-latin-regular
sofadi-one;Sofadi One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sofadi+One;Sofadi One Regular (Display, Latin);sofadi-one-latin-regular;Sofadi One Regular (Display, Latin) : sofadi-one-latin-regular
sofia;Sofia;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sofia;Sofia Regular (Handwriting, Latin);sofia-latin-regular;Sofia Regular (Handwriting, Latin) : sofia-latin-regular
song-myung;Song Myung;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Song+Myung;Song Myung Regular (Serif, Latin);song-myung-latin-regular;Song Myung Regular (Serif, Latin) : song-myung-latin-regular
sonsie-one;Sonsie One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sonsie+One;Sonsie One Regular (Display, Latin);sonsie-one-latin-regular;Sonsie One Regular (Display, Latin) : sonsie-one-latin-regular
sorts-mill-goudy;Sorts Mill Goudy;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sorts+Mill+Goudy;Sorts Mill Goudy Regular (Serif, Latin);sorts-mill-goudy-latin-regular;Sorts Mill Goudy Regular (Serif, Latin) : sorts-mill-goudy-latin-regular
source-code-pro;Source Code Pro;;regular;Regular;monospace;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Source+Code+Pro;Source Code Pro Regular (Monospace, Latin);source-code-pro-latin-regular;Source Code Pro Regular (Monospace, Latin) : source-code-pro-latin-regular
source-sans-pro;Source Sans Pro;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Source+Sans+Pro;Source Sans Pro Regular (Sans-Serif, Latin);source-sans-pro-latin-regular;Source Sans Pro Regular (Sans-Serif, Latin) : source-sans-pro-latin-regular
source-serif-pro;Source Serif Pro;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Source+Serif+Pro;Source Serif Pro Regular (Serif, Latin);source-serif-pro-latin-regular;Source Serif Pro Regular (Serif, Latin) : source-serif-pro-latin-regular
space-mono;Space Mono;;regular;Regular;monospace;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Space+Mono;Space Mono Regular (Monospace, Latin);space-mono-latin-regular;Space Mono Regular (Monospace, Latin) : space-mono-latin-regular
special-elite;Special Elite;;regular;Regular;display;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Special+Elite;Special Elite Regular (Display, Latin);special-elite-latin-regular;Special Elite Regular (Display, Latin) : special-elite-latin-regular
spectral;Spectral;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Spectral;Spectral Regular (Serif, Latin);spectral-latin-regular;Spectral Regular (Serif, Latin) : spectral-latin-regular
spectral-sc;Spectral SC;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Spectral+SC;Spectral SC Regular (Serif, Latin);spectral-sc-latin-regular;Spectral SC Regular (Serif, Latin) : spectral-sc-latin-regular
spicy-rice;Spicy Rice;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Spicy+Rice;Spicy Rice Regular (Display, Latin);spicy-rice-latin-regular;Spicy Rice Regular (Display, Latin) : spicy-rice-latin-regular
spinnaker;Spinnaker;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Spinnaker;Spinnaker Regular (Sans-Serif, Latin);spinnaker-latin-regular;Spinnaker Regular (Sans-Serif, Latin) : spinnaker-latin-regular
spirax;Spirax;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Spirax;Spirax Regular (Display, Latin);spirax-latin-regular;Spirax Regular (Display, Latin) : spirax-latin-regular
squada-one;Squada One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Squada+One;Squada One Regular (Display, Latin);squada-one-latin-regular;Squada One Regular (Display, Latin) : squada-one-latin-regular
sree-krushnadevaraya;Sree Krushnadevaraya;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sree+Krushnadevaraya;Sree Krushnadevaraya Regular (Serif, Latin);sree-krushnadevaraya-latin-regular;Sree Krushnadevaraya Regular (Serif, Latin) : sree-krushnadevaraya-latin-regular
sriracha;Sriracha;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sriracha;Sriracha Regular (Handwriting, Latin);sriracha-latin-regular;Sriracha Regular (Handwriting, Latin) : sriracha-latin-regular
srisakdi;Srisakdi;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Srisakdi;Srisakdi Regular (Display, Latin);srisakdi-latin-regular;Srisakdi Regular (Display, Latin) : srisakdi-latin-regular
stalemate;Stalemate;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Stalemate;Stalemate Regular (Handwriting, Latin);stalemate-latin-regular;Stalemate Regular (Handwriting, Latin) : stalemate-latin-regular
stalinist-one;Stalinist One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Stalinist+One;Stalinist One Regular (Display, Latin);stalinist-one-latin-regular;Stalinist One Regular (Display, Latin) : stalinist-one-latin-regular
stardos-stencil;Stardos Stencil;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Stardos+Stencil;Stardos Stencil Regular (Display, Latin);stardos-stencil-latin-regular;Stardos Stencil Regular (Display, Latin) : stardos-stencil-latin-regular
stint-ultra-condensed;Stint Ultra Condensed;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Stint+Ultra+Condensed;Stint Ultra Condensed Regular (Display, Latin);stint-ultra-condensed-latin-regular;Stint Ultra Condensed Regular (Display, Latin) : stint-ultra-condensed-latin-regular
stint-ultra-expanded;Stint Ultra Expanded;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Stint+Ultra+Expanded;Stint Ultra Expanded Regular (Display, Latin);stint-ultra-expanded-latin-regular;Stint Ultra Expanded Regular (Display, Latin) : stint-ultra-expanded-latin-regular
stoke;Stoke;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Stoke;Stoke Regular (Serif, Latin);stoke-latin-regular;Stoke Regular (Serif, Latin) : stoke-latin-regular
strait;Strait;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Strait;Strait Regular (Sans-Serif, Latin);strait-latin-regular;Strait Regular (Sans-Serif, Latin) : strait-latin-regular
stylish;Stylish;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Stylish;Stylish Regular (Sans-Serif, Latin);stylish-latin-regular;Stylish Regular (Sans-Serif, Latin) : stylish-latin-regular
sue-ellen-francisco;Sue Ellen Francisco;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sue+Ellen+Francisco;Sue Ellen Francisco Regular (Handwriting, Latin);sue-ellen-francisco-latin-regular;Sue Ellen Francisco Regular (Handwriting, Latin) : sue-ellen-francisco-latin-regular
suez-one;Suez One;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Suez+One;Suez One Regular (Serif, Latin);suez-one-latin-regular;Suez One Regular (Serif, Latin) : suez-one-latin-regular
sumana;Sumana;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sumana;Sumana Regular (Serif, Latin);sumana-latin-regular;Sumana Regular (Serif, Latin) : sumana-latin-regular
sunshiney;Sunshiney;;regular;Regular;handwriting;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Sunshiney;Sunshiney Regular (Handwriting, Latin);sunshiney-latin-regular;Sunshiney Regular (Handwriting, Latin) : sunshiney-latin-regular
supermercado-one;Supermercado One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Supermercado+One;Supermercado One Regular (Display, Latin);supermercado-one-latin-regular;Supermercado One Regular (Display, Latin) : supermercado-one-latin-regular
sura;Sura;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sura;Sura Regular (Serif, Latin);sura-latin-regular;Sura Regular (Serif, Latin) : sura-latin-regular
